,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
3320,16834.0,8,1,413.46000000000004,1,1,2,112,hibernating
3321,16835.0,5,1,99.1,2,1,1,211,hibernating
3322,16836.0,2,2,251.87,3,2,2,322,about to sleep
3323,16837.0,1,12,3167.73,4,5,5,455,loyal customers
3324,16838.0,7,3,582.9000000000001,1,3,3,133,at risk
3325,16839.0,1,38,14805.539999999999,5,5,5,555,champions
3326,16841.0,2,7,1774.62,3,5,4,354,loyal customers
3327,16842.0,3,4,1260.4399999999998,3,4,4,344,loyal customers
3328,16843.0,2,17,10183.82,3,5,5,355,loyal customers
3329,16846.0,2,1,214.32000000000002,3,1,1,311,about to sleep
3330,16847.0,2,1,193.44,3,1,1,311,about to sleep
3331,16848.0,2,1,281.42,3,1,2,312,about to sleep
3332,16849.0,7,1,124.57,1,1,1,111,hibernating
3333,16850.0,11,1,332.41,1,1,2,112,hibernating
3334,16851.0,1,3,342.45000000000005,5,3,2,532,potential loyalists
3335,16852.0,1,2,144.91000000000003,5,2,1,521,potential loyalists
3336,16855.0,1,2,328.4,4,2,2,422,potential loyalists
3337,16856.0,1,1,35.400000000000006,4,1,1,411,promising
3338,16858.0,12,0,0.0,1,1,1,111,hibernating
3339,16859.0,4,5,473.14,2,4,3,243,at risk
3340,16861.0,3,2,173.76,3,2,1,321,about to sleep
3341,16863.0,1,3,317.1,4,3,2,432,potential loyalists
3342,16866.0,5,3,207.74,2,3,1,231,at risk
3343,16869.0,1,5,805.62,4,4,3,443,loyal customers
3344,16871.0,1,7,2761.49,4,5,5,455,loyal customers
3345,16872.0,3,3,680.02,2,3,3,233,at risk
3346,16873.0,1,10,7066.31,5,5,5,555,champions
3347,16875.0,3,9,2023.4699999999998,3,5,5,355,loyal customers
3348,16877.0,1,6,853.72,4,4,3,443,loyal customers
3349,16878.0,1,2,0.0,4,2,1,421,potential loyalists
3350,16880.0,1,7,1519.08,4,5,4,454,loyal customers
3351,16881.0,3,1,432.0,3,1,2,312,about to sleep
3352,16882.0,3,3,705.12,3,3,3,333,need attention
3353,16883.0,7,1,148.69999999999996,1,1,1,111,hibernating
3354,16884.0,2,2,429.84,3,2,2,322,about to sleep
3355,16885.0,1,3,471.51,4,3,3,433,potential loyalists
3356,16887.0,2,1,194.88000000000002,3,1,1,311,about to sleep
3357,16889.0,7,3,1578.6699999999998,1,3,4,134,at risk
3358,16891.0,1,4,577.4399999999999,5,4,3,543,champions
3359,16892.0,1,7,496.84,5,5,3,553,champions
3360,16893.0,12,0,0.0,1,1,1,111,hibernating
3361,16895.0,3,1,219.14000000000001,3,1,2,312,about to sleep
3362,16897.0,10,3,213.02999999999997,1,3,1,131,at risk
3363,16898.0,1,2,392.73,4,2,2,422,potential loyalists
3364,16899.0,1,6,1281.56,5,4,4,544,champions
3365,16900.0,1,5,187.69000000000017,4,4,1,441,loyal customers
3366,16902.0,4,1,1706.88,2,1,4,214,hibernating
3367,16903.0,1,1,373.24,4,1,2,412,promising
3368,16904.0,1,14,3415.5699999999997,5,5,5,555,champions
3369,16905.0,1,7,2831.08,5,5,5,555,champions
3370,16906.0,3,4,579.77,2,4,3,243,at risk
3371,16907.0,1,4,799.6300000000001,4,4,3,443,loyal customers
3372,16909.0,3,2,364.14,3,2,2,322,about to sleep
3373,16910.0,1,8,1510.06,5,5,4,554,champions
3374,16912.0,1,14,2528.6699999999996,4,5,5,455,loyal customers
3375,16913.0,10,1,113.44,1,1,1,111,hibernating
3376,16914.0,2,1,208.45999999999995,3,1,1,311,about to sleep
3377,16915.0,1,6,621.6800000000001,5,4,3,543,champions
3378,16916.0,1,1,378.18000000000006,4,1,2,412,promising
3379,16917.0,10,1,391.52000000000004,1,1,2,112,hibernating
3380,16918.0,2,7,1043.3399999999997,3,5,4,354,loyal customers
3381,16919.0,6,10,2398.1000000000004,2,5,5,255,can't loose
3382,16921.0,3,1,169.79000000000002,3,1,1,311,about to sleep
3383,16923.0,1,26,6666.829999999999,4,5,5,455,loyal customers
3384,16924.0,1,4,739.5000000000001,4,4,3,443,loyal customers
3385,16926.0,12,0,0.0,1,1,1,111,hibernating
3386,16927.0,4,3,543.05,2,3,3,233,at risk
3387,16928.0,3,18,2665.25,2,5,5,255,can't loose
3388,16929.0,1,7,1295.39,5,5,4,554,champions
3389,16930.0,1,3,380.55,4,3,2,432,potential loyalists
3390,16931.0,1,20,4452.17,5,5,5,555,champions
3391,16932.0,2,1,161.93999999999997,3,1,1,311,about to sleep
3392,16933.0,1,5,530.0799999999999,5,4,3,543,champions
3393,16934.0,2,2,950.9299999999998,3,2,4,324,about to sleep
3394,16936.0,1,1,262.68,4,1,2,412,promising
3395,16938.0,1,5,1903.1300000000006,5,4,4,544,champions
3396,16940.0,2,3,3049.88,3,3,5,335,need attention
3397,16942.0,1,10,1894.11,4,5,4,454,loyal customers
3398,16943.0,7,3,816.73,1,3,3,133,at risk
3399,16945.0,1,19,4345.5,4,5,5,455,loyal customers
3400,16947.0,8,1,406.48,1,1,2,112,hibernating
3401,16948.0,5,3,435.02,2,3,2,232,at risk
3402,16949.0,1,7,1161.27,5,5,4,554,champions
3403,16950.0,2,2,1006.56,3,2,4,324,about to sleep
3404,16951.0,5,4,1262.7500000000002,2,4,4,244,at risk
3405,16952.0,4,2,167.61,2,2,1,221,hibernating
3406,16953.0,1,1,20.8,4,1,1,411,promising
3407,16954.0,1,9,2085.08,5,5,5,555,champions
3408,16955.0,7,3,304.57,1,3,2,132,at risk
3409,16956.0,1,2,292.34000000000003,5,2,2,522,potential loyalists
3410,16957.0,8,2,416.64,1,2,2,122,hibernating
3411,16959.0,3,1,117.35000000000001,2,1,1,211,hibernating
3412,16960.0,2,3,507.05000000000007,3,3,3,333,need attention
3413,16961.0,4,1,234.17000000000002,2,1,2,212,hibernating
3414,16963.0,7,1,110.55000000000001,1,1,1,111,hibernating
3415,16965.0,8,1,201.18999999999994,1,1,1,111,hibernating
3416,16966.0,1,10,2148.47,5,5,5,555,champions
3417,16967.0,7,1,319.02,1,1,2,112,hibernating
3418,16968.0,1,2,439.43000000000006,5,2,2,522,potential loyalists
3419,16969.0,2,3,650.4100000000001,3,3,3,333,need attention
3420,16971.0,1,2,232.20999999999998,5,2,2,522,potential loyalists
3421,16976.0,9,1,251.51999999999998,1,1,2,112,hibernating
3422,16978.0,3,1,344.3299999999999,2,1,2,212,hibernating
3423,16979.0,1,8,1809.0500000000002,5,5,4,554,champions
3424,16980.0,9,2,1078.9600000000003,1,2,4,124,hibernating
3425,16982.0,3,1,384.06,3,1,2,312,about to sleep
3426,16983.0,1,7,1756.7099999999998,4,5,4,454,loyal customers
3427,16984.0,3,5,4392.420000000001,2,4,5,245,at risk
3428,16985.0,1,11,5461.62,4,5,5,455,loyal customers
3429,16986.0,1,2,1873.2,4,2,4,424,potential loyalists
3430,16987.0,1,7,1625.05,5,5,4,554,champions
3431,16988.0,1,1,126.12,5,1,1,511,new customers
3432,16989.0,1,6,1133.25,5,4,4,544,champions
3433,16990.0,8,1,179.0,1,1,1,111,hibernating
3434,16992.0,1,6,1601.86,5,4,4,544,champions
3435,16995.0,12,0,0.0,1,1,1,111,hibernating
3436,16996.0,1,9,1427.4599999999998,4,5,4,454,loyal customers
3437,16997.0,10,3,702.0,1,3,3,133,at risk
3438,16998.0,5,6,287.02,2,4,2,242,at risk
3439,16999.0,1,2,484.81999999999994,4,2,3,423,potential loyalists
3440,17001.0,1,11,3989.5699999999997,5,5,5,555,champions
3441,17002.0,3,4,1487.78,2,4,4,244,at risk
3442,17004.0,2,2,1412.94,3,2,4,324,about to sleep
3443,17006.0,1,4,781.78,5,4,3,543,champions
3444,17007.0,2,7,877.4300000000001,3,5,4,354,loyal customers
3445,17010.0,1,2,185.46,4,2,1,421,potential loyalists
3446,17011.0,1,1,270.9,4,1,2,412,promising
3447,17014.0,1,4,565.58,5,4,3,543,champions
3448,17015.0,1,3,1842.56,4,3,4,434,potential loyalists
3449,17017.0,1,23,7040.49,5,5,5,555,champions
3450,17018.0,2,2,920.1,3,2,4,324,about to sleep
3451,17019.0,1,3,913.79,5,3,4,534,potential loyalists
3452,17022.0,1,1,71.0,4,1,1,411,promising
3453,17024.0,2,3,95.85,3,3,1,331,need attention
3454,17025.0,3,1,196.8,3,1,1,311,about to sleep
3455,17026.0,7,1,121.67999999999999,1,1,1,111,hibernating
3456,17027.0,3,7,848.5899999999999,2,5,3,253,can't loose
3457,17029.0,4,2,716.0,2,2,3,223,hibernating
3458,17030.0,3,1,146.87000000000003,3,1,1,311,about to sleep
3459,17031.0,1,2,380.35,4,2,2,422,potential loyalists
3460,17033.0,3,3,1030.1399999999999,2,3,4,234,at risk
3461,17034.0,1,4,734.5699999999999,4,4,3,443,loyal customers
3462,17035.0,9,3,388.33000000000004,1,3,2,132,at risk
3463,17037.0,3,2,1253.22,2,2,4,224,hibernating
3464,17038.0,1,1,112.40000000000002,4,1,1,411,promising
3465,17040.0,5,1,449.72999999999996,2,1,3,213,hibernating
3466,17041.0,1,4,1065.77,4,4,4,444,loyal customers
3467,17042.0,1,5,1044.3799999999999,5,4,4,544,champions
3468,17043.0,2,4,1735.1799999999998,4,4,4,444,loyal customers
3469,17044.0,1,3,897.43,5,3,4,534,potential loyalists
3470,17045.0,4,3,339.44,2,3,2,232,at risk
3471,17046.0,6,1,642.0199999999999,2,1,3,213,hibernating
3472,17047.0,3,3,1100.9,2,3,4,234,at risk
3473,17048.0,4,6,864.32,2,4,3,243,at risk
3474,17049.0,1,11,5594.780000000001,5,5,5,555,champions
3475,17050.0,4,6,3228.8399999999997,2,4,5,245,at risk
3476,17051.0,7,1,247.14,1,1,2,112,hibernating
3477,17052.0,1,1,413.74999999999994,4,1,2,412,promising
3478,17053.0,5,2,496.37999999999994,2,2,3,223,hibernating
3479,17054.0,1,6,1353.83,4,4,4,444,loyal customers
3480,17058.0,3,3,1179.89,2,3,4,234,at risk
3481,17059.0,1,4,2372.6800000000003,4,4,5,445,loyal customers
3482,17060.0,9,1,234.24,1,1,2,112,hibernating
3483,17061.0,3,12,5116.129999999999,2,5,5,255,can't loose
3484,17062.0,11,3,240.03999999999996,1,3,2,132,at risk
3485,17063.0,1,11,1421.59,5,5,4,554,champions
3486,17064.0,2,3,859.35,3,3,3,333,need attention
3487,17065.0,5,1,-112.35,2,1,1,211,hibernating
3488,17068.0,1,21,4365.19,4,5,5,455,loyal customers
3489,17069.0,1,12,2378.1699999999996,4,5,5,455,loyal customers
3490,17070.0,4,1,312.14,2,1,2,212,hibernating
3491,17071.0,1,14,2385.48,5,5,5,555,champions
3492,17073.0,1,4,1446.0899999999997,4,4,4,444,loyal customers
3493,17075.0,1,5,813.7700000000001,4,4,3,443,loyal customers
3494,17076.0,2,2,689.5799999999999,3,2,3,323,about to sleep
3495,17078.0,2,2,378.20000000000005,3,2,2,322,about to sleep
3496,17079.0,3,1,118.80000000000001,2,1,1,211,hibernating
3497,17080.0,1,3,285.5,4,3,2,432,potential loyalists
3498,17081.0,1,2,290.16,4,2,2,422,potential loyalists
3499,17082.0,2,2,2003.8500000000001,3,2,5,325,about to sleep
3500,17083.0,4,3,1405.78,2,3,4,234,at risk
3501,17084.0,2,2,2949.75,3,2,5,325,about to sleep
3502,17085.0,5,6,1555.0500000000002,2,4,4,244,at risk
3503,17086.0,1,6,2050.08,5,4,5,545,champions
3504,17088.0,1,4,1991.01,4,4,5,445,loyal customers
3505,17090.0,1,8,2041.85,5,5,5,555,champions
3506,17091.0,1,9,3509.3600000000006,5,5,5,555,champions
3507,17092.0,2,4,1777.7799999999997,3,4,4,344,loyal customers
3508,17094.0,11,2,270.19999999999993,1,2,2,122,hibernating
3509,17095.0,1,6,1088.1999999999998,4,4,4,444,loyal customers
3510,17096.0,1,7,992.6799999999998,5,5,4,554,champions
3511,17097.0,1,8,763.2,5,5,3,553,champions
3512,17100.0,1,2,971.7400000000001,4,2,4,424,potential loyalists
3513,17101.0,1,4,1621.73,5,4,4,544,champions
3514,17102.0,9,1,25.5,1,1,1,111,hibernating
3515,17105.0,6,2,665.78,2,2,3,223,hibernating
3516,17107.0,2,7,10380.43,3,5,5,355,loyal customers
3517,17109.0,1,8,869.68,4,5,3,453,loyal customers
3518,17110.0,6,1,163.3,2,1,1,211,hibernating
3519,17111.0,2,1,248.60999999999996,3,1,2,312,about to sleep
3520,17114.0,1,10,747.22,5,5,3,553,champions
3521,17115.0,1,5,806.9,5,4,3,543,champions
3522,17117.0,10,1,116.19999999999999,1,1,1,111,hibernating
3523,17118.0,11,1,157.02,1,1,1,111,hibernating
3524,17119.0,1,3,593.61,5,3,3,533,potential loyalists
3525,17120.0,8,1,307.46000000000004,1,1,2,112,hibernating
3526,17122.0,4,1,138.32,2,1,1,211,hibernating
3527,17123.0,6,1,345.29999999999995,2,1,2,212,hibernating
3528,17124.0,7,1,298.89,1,1,2,112,hibernating
3529,17125.0,2,1,259.35,3,1,2,312,about to sleep
3530,17126.0,6,7,991.8499999999999,2,5,4,254,can't loose
3531,17128.0,12,1,157.08999999999997,1,1,1,111,hibernating
3532,17131.0,1,5,2463.17,5,4,5,545,champions
3533,17133.0,1,7,4892.240000000002,4,5,5,455,loyal customers
3534,17134.0,4,2,424.99999999999994,2,2,2,222,hibernating
3535,17135.0,1,6,924.1499999999999,4,4,4,444,loyal customers
3536,17138.0,10,1,380.5,1,1,2,112,hibernating
3537,17139.0,1,15,10585.57,4,5,5,455,loyal customers
3538,17140.0,9,1,465.32,1,1,3,113,hibernating
3539,17142.0,8,1,578.9999999999999,1,1,3,113,hibernating
3540,17144.0,1,2,984.5699999999999,5,2,4,524,potential loyalists
3541,17146.0,4,3,749.7800000000001,2,3,3,233,at risk
3542,17147.0,1,6,1679.6399999999999,4,4,4,444,loyal customers
3543,17148.0,2,1,124.88,3,1,1,311,about to sleep
3544,17152.0,7,4,1503.5,1,4,4,144,at risk
3545,17153.0,1,1,213.77999999999997,4,1,1,411,promising
3546,17154.0,3,1,329.34,2,1,2,212,hibernating
3547,17155.0,1,2,251.70000000000002,4,2,2,422,potential loyalists
3548,17157.0,1,3,306.55,5,3,2,532,potential loyalists
3549,17158.0,2,3,1266.9699999999998,4,3,4,434,potential loyalists
3550,17159.0,1,4,1534.73,4,4,4,444,loyal customers
3551,17160.0,1,6,3518.03,4,4,5,445,loyal customers
3552,17162.0,1,11,1707.2100000000003,4,5,4,454,loyal customers
3553,17163.0,1,2,293.1,4,2,2,422,potential loyalists
3554,17164.0,2,8,2466.3999999999996,3,5,5,355,loyal customers
3555,17165.0,10,1,158.68,1,1,1,111,hibernating
3556,17166.0,2,3,189.48999999999998,3,3,1,331,need attention
3557,17169.0,2,4,816.88,3,4,3,343,loyal customers
3558,17171.0,10,1,224.91,1,1,2,112,hibernating
3559,17172.0,3,2,313.26,2,2,2,222,hibernating
3560,17173.0,1,9,3755.6500000000005,5,5,5,555,champions
3561,17174.0,8,1,59.9,1,1,1,111,hibernating
3562,17175.0,2,5,1430.94,3,4,4,344,loyal customers
3563,17176.0,7,1,306.13,1,1,2,112,hibernating
3564,17179.0,6,3,711.79,2,3,3,233,at risk
3565,17180.0,2,6,780.3799999999999,3,4,3,343,loyal customers
3566,17181.0,2,1,84.39999999999999,3,1,1,311,about to sleep
3567,17183.0,1,8,3286.91,5,5,5,555,champions
3568,17186.0,2,2,144.0,3,2,1,321,about to sleep
3569,17187.0,8,1,203.95,1,1,1,111,hibernating
3570,17188.0,1,9,2275.5799999999995,5,5,5,555,champions
3571,17189.0,4,2,384.4,2,2,2,222,hibernating
3572,17190.0,2,3,249.74,3,3,2,332,need attention
3573,17191.0,1,4,1585.02,4,4,4,444,loyal customers
3574,17193.0,2,9,1674.46,3,5,4,354,loyal customers
3575,17194.0,10,2,262.62,1,2,2,122,hibernating
3576,17197.0,1,1,1013.01,4,1,4,414,promising
3577,17198.0,1,1,170.56,4,1,1,411,promising
3578,17201.0,2,1,342.63,3,1,2,312,about to sleep
3579,17203.0,2,6,3563.8499999999995,3,4,5,345,loyal customers
3580,17204.0,6,9,1352.91,2,5,4,254,can't loose
3581,17205.0,2,1,384.08,3,1,2,312,about to sleep
3582,17206.0,2,1,204.24,3,1,1,311,about to sleep
3583,17211.0,1,8,2026.3700000000001,4,5,5,455,loyal customers
3584,17212.0,9,1,226.85,1,1,2,112,hibernating
3585,17213.0,2,10,2428.18,3,5,5,355,loyal customers
3586,17214.0,3,7,984.1200000000001,3,5,4,354,loyal customers
3587,17217.0,8,1,113.49999999999999,1,1,1,111,hibernating
3588,17218.0,1,9,1668.18,5,5,4,554,champions
3589,17219.0,2,1,114.23,4,1,1,411,promising
3590,17220.0,1,14,3198.2500000000005,4,5,5,455,loyal customers
3591,17221.0,1,2,335.13,5,2,2,522,potential loyalists
3592,17222.0,3,1,354.15,3,1,2,312,about to sleep
3593,17223.0,11,1,133.95,1,1,1,111,hibernating
3594,17226.0,11,1,393.48999999999995,1,1,2,112,hibernating
3595,17227.0,1,5,797.0699999999999,4,4,3,443,loyal customers
3596,17228.0,1,6,1550.14,4,4,4,444,loyal customers
3597,17229.0,4,2,318.76,2,2,2,222,hibernating
3598,17230.0,9,11,3466.67,1,5,5,155,can't loose
3599,17231.0,1,14,3127.82,4,5,5,455,loyal customers
3600,17232.0,1,2,421.52000000000004,5,2,2,522,potential loyalists
3601,17233.0,2,1,190.88,3,1,1,311,about to sleep
3602,17234.0,7,1,149.89,1,1,1,111,hibernating
3603,17235.0,1,1,208.15999999999997,4,1,1,411,promising
3604,17236.0,1,6,916.13,4,4,4,444,loyal customers
3605,17237.0,1,2,314.69,5,2,2,522,potential loyalists
3606,17238.0,1,15,3374.56,5,5,5,555,champions
3607,17239.0,11,2,379.95000000000005,1,2,2,122,hibernating
3608,17242.0,4,2,1135.04,2,2,4,224,hibernating
3609,17243.0,1,29,8371.65,5,5,5,555,champions
3610,17244.0,2,1,954.9,3,1,4,314,about to sleep
3611,17245.0,7,1,171.45,1,1,1,111,hibernating
3612,17247.0,1,1,282.19,4,1,2,412,promising
3613,17248.0,4,1,318.65000000000003,2,1,2,212,hibernating
3614,17250.0,1,2,384.52000000000004,5,2,2,522,potential loyalists
3615,17251.0,12,1,283.28,1,1,2,112,hibernating
3616,17252.0,4,2,353.85999999999996,2,2,2,222,hibernating
3617,17253.0,1,1,178.26,4,1,1,411,promising
3618,17254.0,1,2,272.44000000000005,5,2,2,522,potential loyalists
3619,17255.0,2,2,298.40999999999997,3,2,2,322,about to sleep
3620,17256.0,4,2,240.0,2,2,2,222,hibernating
3621,17259.0,5,1,221.73000000000002,2,1,2,212,hibernating
3622,17262.0,2,4,984.5,3,4,4,344,loyal customers
3623,17263.0,7,1,63.440000000000005,1,1,1,111,hibernating
3624,17265.0,5,2,562.9,2,2,3,223,hibernating
3625,17266.0,1,3,310.64000000000004,5,3,2,532,potential loyalists
3626,17267.0,5,2,317.61999999999995,2,2,2,222,hibernating
3627,17268.0,4,4,763.64,2,4,3,243,at risk
3628,17272.0,2,5,2144.53,3,4,5,345,loyal customers
3629,17274.0,2,1,111.98000000000002,3,1,1,311,about to sleep
3630,17277.0,8,2,1065.35,1,2,4,124,hibernating
3631,17278.0,8,1,246.04000000000002,1,1,2,112,hibernating
3632,17279.0,2,1,187.82999999999998,3,1,1,311,about to sleep
3633,17282.0,5,3,1703.41,2,3,4,234,at risk
3634,17284.0,3,7,1641.68,3,5,4,354,loyal customers
3635,17286.0,1,1,153.92000000000002,4,1,1,411,promising
3636,17287.0,1,5,841.4099999999999,4,4,3,443,loyal customers
3637,17288.0,1,7,1419.73,5,5,4,554,champions
3638,17289.0,2,4,936.16,4,4,4,444,loyal customers
3639,17290.0,1,2,525.24,5,2,3,523,potential loyalists
3640,17291.0,11,1,550.8000000000001,1,1,3,113,hibernating
3641,17293.0,1,9,1875.11,5,5,4,554,champions
3642,17295.0,1,3,556.95,4,3,3,433,potential loyalists
3643,17297.0,1,1,131.78,4,1,1,411,promising
3644,17298.0,4,2,498.4200000000001,2,2,3,223,hibernating
3645,17299.0,1,4,669.1099999999999,4,4,3,443,loyal customers
3646,17301.0,1,1,197.63000000000002,4,1,1,411,promising
3647,17302.0,1,6,1119.93,4,4,4,444,loyal customers
3648,17303.0,12,1,250.03999999999996,1,1,2,112,hibernating
3649,17306.0,1,21,8600.73,5,5,5,555,champions
3650,17307.0,12,0,0.0,1,1,1,111,hibernating
3651,17309.0,4,1,82.75,2,1,1,211,hibernating
3652,17311.0,3,2,1384.85,2,2,4,224,hibernating
3653,17312.0,5,3,644.3,2,3,3,233,at risk
3654,17313.0,1,2,2288.13,4,2,5,425,potential loyalists
3655,17314.0,1,11,2514.76,4,5,5,455,loyal customers
3656,17315.0,1,43,6204.46,5,5,5,555,champions
3657,17317.0,2,5,2524.0200000000004,3,4,5,345,loyal customers
3658,17320.0,4,2,749.7,2,2,3,223,hibernating
3659,17321.0,1,2,700.8599999999999,5,2,3,523,potential loyalists
3660,17323.0,1,9,908.99,4,5,4,454,loyal customers
3661,17324.0,1,3,863.18,4,3,3,433,potential loyalists
3662,17325.0,10,1,96.8,1,1,1,111,hibernating
3663,17329.0,1,2,523.11,4,2,3,423,potential loyalists
3664,17330.0,1,2,363.9,4,2,2,422,potential loyalists
3665,17331.0,5,1,175.2,2,1,1,211,hibernating
3666,17333.0,3,1,494.25,2,1,3,213,hibernating
3667,17334.0,10,3,306.6,1,3,2,132,at risk
3668,17337.0,5,7,1944.32,2,5,5,255,can't loose
3669,17338.0,1,10,6612.179999999999,4,5,5,455,loyal customers
3670,17339.0,4,1,183.36,2,1,1,211,hibernating
3671,17340.0,1,14,9487.03,5,5,5,555,champions
3672,17341.0,6,2,267.76,2,2,2,222,hibernating
3673,17343.0,12,1,193.64,1,1,1,111,hibernating
3674,17344.0,2,1,160.57000000000002,3,1,1,311,about to sleep
3675,17345.0,1,5,537.74,4,4,3,443,loyal customers
3676,17346.0,1,15,2464.97,5,5,5,555,champions
3677,17347.0,3,1,228.96,2,1,2,212,hibernating
3678,17348.0,1,5,1159.5200000000002,4,4,4,444,loyal customers
3679,17349.0,6,1,110.75,1,1,1,111,hibernating
3680,17350.0,1,5,1256.1899999999998,5,4,4,544,champions
3681,17351.0,2,3,587.15,3,3,3,333,need attention
3682,17353.0,5,2,1740.0,2,2,4,224,hibernating
3683,17354.0,2,1,1393.06,3,1,4,314,about to sleep
3684,17356.0,11,1,178.21999999999997,1,1,1,111,hibernating
3685,17357.0,1,2,388.13999999999993,4,2,2,422,potential loyalists
3686,17358.0,10,2,365.85,1,2,2,122,hibernating
3687,17359.0,1,1,127.85999999999999,5,1,1,511,new customers
3688,17360.0,1,3,585.79,4,3,3,433,potential loyalists
3689,17361.0,2,3,488.19999999999993,3,3,3,333,need attention
3690,17362.0,8,2,312.23,1,2,2,122,hibernating
3691,17364.0,1,12,4455.7300000000005,5,5,5,555,champions
3692,17365.0,1,8,4801.56,4,5,5,455,loyal customers
3693,17367.0,8,1,168.39999999999998,1,1,1,111,hibernating
3694,17368.0,1,9,1349.52,4,5,4,454,loyal customers
3695,17370.0,3,4,446.18,2,4,3,243,at risk
3696,17371.0,1,3,423.89,4,3,2,432,potential loyalists
3697,17372.0,2,8,1342.6799999999998,3,5,4,354,loyal customers
3698,17373.0,2,4,646.92,3,4,3,343,loyal customers
3699,17374.0,8,2,495.77,1,2,3,123,hibernating
3700,17375.0,7,4,372.5,1,4,2,142,at risk
3701,17376.0,3,2,203.2,3,2,1,321,about to sleep
3702,17377.0,1,19,3337.6199999999994,4,5,5,455,loyal customers
3703,17379.0,1,1,404.66,5,1,2,512,new customers
3704,17381.0,1,27,16668.710000000003,5,5,5,555,champions
3705,17382.0,3,1,65.4,3,1,1,311,about to sleep
3706,17383.0,1,1,199.28999999999996,5,1,1,511,new customers
3707,17384.0,1,2,336.4,4,2,2,422,potential loyalists
3708,17385.0,1,1,261.11,4,1,2,412,promising
3709,17386.0,1,6,2686.42,5,4,5,545,champions
3710,17387.0,1,2,784.1100000000001,4,2,3,423,potential loyalists
3711,17388.0,3,4,1259.5600000000002,2,4,4,244,at risk
3712,17389.0,1,43,31300.079999999994,5,5,5,555,champions
3713,17391.0,6,2,508.8,2,2,3,223,hibernating
3714,17392.0,11,2,457.91,1,2,3,123,hibernating
3715,17394.0,8,1,203.86999999999995,1,1,1,111,hibernating
3716,17396.0,2,7,6933.3,3,5,5,355,loyal customers
3717,17397.0,1,2,696.41,4,2,3,423,potential loyalists
3718,17398.0,4,3,653.3800000000001,2,3,3,233,at risk
3719,17400.0,5,5,2129.96,2,4,5,245,at risk
3720,17402.0,1,11,2173.88,5,5,5,555,champions
3721,17403.0,2,1,281.62,3,1,2,312,about to sleep
3722,17404.0,1,18,30300.820000000003,5,5,5,555,champions
3723,17405.0,1,5,967.22,5,4,4,544,champions
3724,17406.0,11,4,1226.62,1,4,4,144,at risk
3725,17408.0,6,1,32.65,2,1,1,211,hibernating
3726,17409.0,7,2,771.85,1,2,3,123,hibernating
3727,17410.0,1,5,1214.72,4,4,4,444,loyal customers
3728,17411.0,1,3,778.94,4,3,3,433,potential loyalists
3729,17412.0,1,6,1060.7600000000002,5,4,4,544,champions
3730,17414.0,2,2,778.0,3,2,3,323,about to sleep
3731,17415.0,3,1,507.8399999999999,2,1,3,213,hibernating
3732,17416.0,1,9,6838.34,4,5,5,455,loyal customers
3733,17418.0,2,2,463.46000000000004,3,2,3,323,about to sleep
3734,17419.0,1,12,3826.7000000000003,5,5,5,555,champions
3735,17420.0,2,2,467.98,3,2,3,323,about to sleep
3736,17422.0,1,10,1853.1299999999999,4,5,4,454,loyal customers
3737,17423.0,2,4,663.63,3,4,3,343,loyal customers
3738,17425.0,1,2,759.1700000000001,4,2,3,423,potential loyalists
3739,17426.0,1,7,5022.26,5,5,5,555,champions
3740,17427.0,3,1,100.8,2,1,1,211,hibernating
3741,17428.0,1,32,16725.45,5,5,5,555,champions
3742,17429.0,5,4,512.1200000000001,2,4,3,243,at risk
3743,17430.0,2,1,153.16,3,1,1,311,about to sleep
3744,17431.0,11,1,403.3,1,1,2,112,hibernating
3745,17432.0,1,2,365.76,4,2,2,422,potential loyalists
3746,17433.0,3,1,303.15999999999997,2,1,2,212,hibernating
3747,17434.0,1,9,2333.4200000000005,5,5,5,555,champions
3748,17436.0,1,2,216.29999999999998,5,2,2,522,potential loyalists
3749,17438.0,9,2,378.30000000000007,1,2,2,122,hibernating
3750,17440.0,5,5,177.1,2,4,1,241,at risk
3751,17442.0,1,9,2227.26,4,5,5,455,loyal customers
3752,17443.0,8,1,534.24,1,1,3,113,hibernating
3753,17444.0,5,3,2940.04,2,3,5,235,at risk
3754,17446.0,6,2,120.9,2,2,1,221,hibernating
3755,17447.0,2,2,541.53,3,2,3,323,about to sleep
3756,17448.0,5,1,-4287.63,2,1,1,211,hibernating
3757,17449.0,1,8,2504.86,5,5,5,555,champions
3758,17450.0,1,53,185453.33,5,5,5,555,champions
3759,17451.0,1,10,1648.9499999999998,5,5,4,554,champions
3760,17453.0,1,2,486.7199999999999,4,2,3,423,potential loyalists
3761,17454.0,7,4,517.53,1,4,3,143,at risk
3762,17455.0,7,1,131.7,1,1,1,111,hibernating
3763,17456.0,12,0,0.0,1,1,1,111,hibernating
3764,17457.0,5,5,1737.7,2,4,4,244,at risk
3765,17458.0,1,1,316.49999999999994,4,1,2,412,promising
3766,17459.0,2,2,657.3,3,2,3,323,about to sleep
3767,17460.0,3,6,382.3299999999999,2,4,2,242,at risk
3768,17461.0,1,3,757.4599999999999,4,3,3,433,potential loyalists
3769,17462.0,2,3,662.94,3,3,3,333,need attention
3770,17463.0,1,6,1881.36,4,4,4,444,loyal customers
3771,17464.0,6,1,289.96000000000004,2,1,2,212,hibernating
